اسم المشروع,القطاع,رأس المال,تكلفة المبيعات,الإيرادات,التكلفة التشغيلية الشهرية,سعر المنتج او الخدمة,الطاقة الإنتاجية الشهرية,هامش الربح,نوع العميل,السوق المستهدف,قنوات التوزيع,حجم الطلب,عدد المنافسين,طرق التسويق,عدد العمال,نوع المعدات,الموقع,فترة الاسترداد,النتيجة_رقم,رأس المال_Scaled,الإيرادات_Scaled,تكلفة المبيعات_Scaled,نوع المشروع الدقيق_Encoded,Log_رأس_المال,Log_رأس_المال_Scaled,عدد العمال_Scaled,حجم الطلب_Scaled,عدد المنافسين_Scaled,Target_الجدوى,Target_فترة_الاسترداد
بوفيه 862,تجارة,2350000,163000,313000,78000,24000,741,0.23,موظفون,قرب الجامعات,محل,مرتفع,22,لافتات,9,رفوف,صنعاء,33,0,0.204355,0.150479,0.151442,8,14.669926,0.491435,0.571429,1.0,0.857143,0,33
مركز تدريبي 863,تعليم,1390000,78000,169000,71000,25000,481,0.1183,طلاب,محلي,مباشر,متوسط,9,محتوى تعليمي,4,أجهزة عرض,صنعاء,70,0,0.089495,0.051984,0.049279,7,14.144815,0.292559,0.214286,0.0,0.238095,0,70
عيادة مصغرة 864,صحة,8933000,677000,1197000,455000,21000,384,0.0543,موظفون,محلي,حجز هاتفي,مرتفع,8,تعاون أطباء,3,حاسوب,صنعاء,137,0,0.991984,0.75513,0.769231,6,16.005263,0.99717,0.142857,1.0,0.190476,0,137
عيادة مصغرة 865,صحة,1869000,119000,273000,95000,75000,93,0.2161,طلاب,قرب المستشفيات,مباشر,مرتفع,6,توعية صحية,12,أجهزة طبية,صنعاء,32,0,0.146805,0.123119,0.098558,6,14.440915,0.404701,0.785714,1.0,0.095238,0,32
مختبر تحاليل 866,صحة,7055000,578000,998000,258000,89000,348,0.1623,عائلات,أحياء مكتظة,مباشر,متوسط,8,توعية صحية,6,معدات تعقيم,صنعاء,44,0,0.767289,0.619015,0.65024,9,15.769247,0.907783,0.357143,0.0,0.190476,0,44
عيادة مصغرة 867,صحة,8712000,510000,1098000,282000,45000,365,0.2787,عائلات,قرب المستشفيات,اونلاين,مرتفع,7,سمعة وجودة,4,معدات تعقيم,صنعاء,28,0,0.965542,0.687415,0.56851,6,15.980212,0.987682,0.214286,1.0,0.142857,0,28
منصة تعليم 868,تعليم,3473000,247000,604000,187000,26000,134,0.2815,طلاب,طلاب الجامعات,هجين,مرتفع,7,محتوى تعليمي,4,حاسوب,صنعاء,20,1,0.338717,0.349521,0.252404,11,15.06053,0.639369,0.214286,1.0,0.142857,1,20
دورات لغات 869,تعليم,2112000,131000,306000,57000,39000,392,0.3856,طلاب,طلاب الجامعات,مباشر,متوسط,14,إعلانات محلية,10,سبورة ذكية,صنعاء,18,1,0.175879,0.145691,0.112981,4,14.563146,0.450994,0.642857,0.0,0.47619,1,18
صيدلية متخصصة 870,صحة,6190000,484000,1080000,203000,12000,70,0.3639,عائلات,أحياء مكتظة,مباشر,مرتفع,9,تعاون أطباء,15,معدات تعقيم,صنعاء,16,1,0.663795,0.675103,0.53726,10,15.638446,0.858245,1.0,1.0,0.238095,1,16
خدمة صيانة 871,خدمات,1432000,83000,180000,41000,49000,181,0.3111,شركات صغيرة,قرب الجامعات,مباشر,مرتفع,12,توصيات العملاء,7,معدات متنقلة,صنعاء,26,0,0.09452,0.059508,0.055288,1,14.174583,0.303833,0.428571,1.0,0.380952,0,26
منصة تعليم 872,تعليم,2510000,195000,437000,83000,20000,338,0.3638,خريجون,محلي,مباشر,مرتفع,13,محتوى تعليمي,10,سبورة ذكية,صنعاء,16,1,0.223498,0.235294,0.189904,11,14.735794,0.516381,0.642857,1.0,0.428571,1,16
بقالة تخصصية 873,تجارة,5411000,361000,696000,269000,11000,1653,0.0948,موظفون,قرب الجامعات,توصيل,متوسط,12,سوشيال ميديا,8,نقاط بيع,صنعاء,82,0,0.570591,0.412449,0.389423,12,15.503945,0.807305,0.5,0.0,0.380952,0,82
خدمة صيانة 874,خدمات,3148000,272000,487000,159000,20000,394,0.115,طلاب,الأحياء النشطة,اونلاين,مرتفع,7,توصيات العملاء,3,معدات خدمية,صنعاء,56,0,0.299832,0.269494,0.282452,1,14.962278,0.602158,0.142857,1.0,0.142857,0,56
بقالة تخصصية 875,تجارة,980000,85000,155000,29000,13000,1559,0.2645,موظفون,قرب الجامعات,توصيل,متوسط,16,سوشيال ميديا,8,رفوف,صنعاء,24,1,0.04044,0.042408,0.057692,12,13.795309,0.16019,0.5,0.0,0.571429,1,24
خدمة لوجستية 876,خدمات,1888000,147000,276000,87000,47000,363,0.1522,عائلات,الأحياء النشطة,اونلاين,متوسط,18,توصيات العملاء,9,معدات خدمية,صنعاء,45,0,0.149079,0.125171,0.132212,1,14.451029,0.408532,0.571429,0.0,0.666667,0,45
مركز تدريبي 877,تعليم,3600000,264000,489000,133000,39000,133,0.1881,طلاب,طلاب الجامعات,هجين,مرتفع,7,شراكات مدارس,2,أجهزة عرض,صنعاء,39,0,0.353912,0.270862,0.272837,7,15.096445,0.652972,0.071429,1.0,0.142857,0,39
منصة تعليم 878,تعليم,1867000,158000,273000,44000,14000,424,0.2601,طلاب,محلي,مباشر,مرتفع,15,محتوى تعليمي,10,سبورة ذكية,صنعاء,26,0,0.146566,0.123119,0.145433,11,14.439844,0.404296,0.642857,1.0,0.52381,0,26
منصة تعليم 879,تعليم,2697000,226000,450000,111000,34000,232,0.2511,خريجون,طلاب الجامعات,اونلاين,مرتفع,8,محتوى تعليمي,2,سبورة ذكية,صنعاء,24,1,0.245872,0.244186,0.227163,11,14.807651,0.543596,0.071429,1.0,0.190476,1,24
بقالة تخصصية 880,تجارة,4455000,337000,764000,255000,20000,2401,0.2251,عائلات,أحياء سكنية,توصيل,متوسط,15,سوشيال ميديا,4,نقاط بيع,صنعاء,26,0,0.45621,0.45896,0.360577,12,15.309538,0.733677,0.214286,0.0,0.52381,0,26
عيادة مصغرة 881,صحة,5010000,365000,642000,100000,67000,301,0.2757,طلاب,محلي,مباشر,مرتفع,6,سمعة وجودة,7,أجهزة طبية,صنعاء,28,0,0.522613,0.375513,0.394231,6,15.426947,0.778143,0.428571,1.0,0.095238,0,28
عيادة مصغرة 882,صحة,7668000,694000,1272000,445000,41000,117,0.1046,عائلات,أحياء مكتظة,مباشر,مرتفع,8,توعية صحية,6,معدات تعقيم,صنعاء,58,0,0.840632,0.80643,0.789663,6,15.852567,0.939339,0.357143,1.0,0.190476,0,58
صيدلية متخصصة 883,صحة,2426000,227000,399000,63000,21000,159,0.2732,طلاب,أحياء مكتظة,اونلاين,مرتفع,7,توعية صحية,10,حاسوب,صنعاء,22,1,0.213448,0.209302,0.228365,10,14.701755,0.50349,0.642857,1.0,0.142857,1,22
عيادة مصغرة 884,صحة,3241000,260000,474000,135000,46000,85,0.1667,موظفون,أحياء مكتظة,مباشر,مرتفع,14,سمعة وجودة,12,معدات تعقيم,صنعاء,41,0,0.31096,0.260602,0.268029,6,14.991393,0.613185,0.785714,1.0,0.47619,0,41
مختبر تحاليل 885,صحة,4694000,322000,611000,256000,71000,141,0.054,طلاب,قرب المستشفيات,حجز هاتفي,مرتفع,5,توعية صحية,10,حاسوب,صنعاء,142,0,0.484805,0.354309,0.342548,9,15.361796,0.753468,0.642857,1.0,0.047619,0,142
عيادة مصغرة 886,صحة,4663000,410000,738000,146000,69000,386,0.2466,طلاب,أحياء مكتظة,حجز هاتفي,متوسط,10,توعية صحية,14,أجهزة طبية,صنعاء,26,0,0.481096,0.441176,0.448317,6,15.35517,0.750959,0.928571,0.0,0.285714,0,26
مختبر تحاليل 887,صحة,3321000,252000,497000,155000,90000,357,0.1811,طلاب,أحياء مكتظة,اونلاين,مرتفع,9,تعاون أطباء,4,حاسوب,صنعاء,37,0,0.320531,0.276334,0.258413,9,15.015777,0.62242,0.214286,1.0,0.238095,0,37
مركز تدريب رقمي 888,تقنية,4990000,421000,776000,290000,21000,584,0.0838,شركات صغيرة,الأحياء التجارية,مباشر,مرتفع,9,عروض افتتاح,6,أجهزة شبكات,صنعاء,77,0,0.52022,0.467168,0.461538,2,15.422947,0.776628,0.357143,1.0,0.238095,0,77
خدمة تقنية 889,تقنية,3388000,314000,567000,145000,17000,311,0.1905,موظفون,الأحياء التجارية,اونلاين,مرتفع,16,سوشيال ميديا,6,أجهزة شبكات,صنعاء,31,0,0.328547,0.324213,0.332933,0,15.035751,0.629985,0.357143,1.0,0.571429,0,31
خدمة تقنية 890,تقنية,5172000,327000,723000,189000,59000,528,0.2863,موظفون,طلاب الجامعات,اونلاين,مرتفع,9,عروض افتتاح,2,سيرفر بسيط,صنعاء,25,0,0.541996,0.430917,0.348558,0,15.45877,0.790196,0.071429,1.0,0.238095,0,25
دورات لغات 891,تعليم,2441000,196000,438000,126000,26000,443,0.2648,أولياء أمور,طلاب الجامعات,اونلاين,مرتفع,12,محتوى تعليمي,5,أجهزة عرض,صنعاء,21,1,0.215243,0.235978,0.191106,4,14.707919,0.505824,0.285714,1.0,0.380952,1,21
خدمة طباعة 892,خدمات,3237000,313000,545000,106000,10000,675,0.2312,عائلات,الأحياء النشطة,مباشر,متوسط,15,سوشيال ميديا,5,معدات خدمية,صنعاء,26,0,0.310481,0.309166,0.331731,1,14.990158,0.612717,0.285714,0.0,0.52381,0,26
صيدلية متخصصة 893,صحة,4129000,390000,695000,207000,36000,100,0.141,طلاب,قرب المستشفيات,اونلاين,مرتفع,10,سمعة وجودة,5,حاسوب,صنعاء,42,0,0.417205,0.411765,0.424279,10,15.233546,0.704896,0.285714,1.0,0.285714,0,42
متجر مستلزمات 894,تجارة,3129000,220000,506000,74000,30000,621,0.419,عائلات,أحياء سكنية,محل,مرتفع,14,عروض أسبوعية,8,ثلاجات,صنعاء,15,1,0.297559,0.28249,0.219952,3,14.956224,0.599866,0.5,1.0,0.47619,1,15
خدمة لوجستية 895,خدمات,5357000,329000,747000,284000,30000,631,0.1794,شركات صغيرة,محلي,مباشر,مرتفع,9,عروض باقات,4,حاسوب,صنعاء,40,0,0.56413,0.447332,0.350962,1,15.493915,0.803506,0.214286,1.0,0.238095,0,40
متجر مستلزمات 896,تجارة,1714000,127000,236000,89000,30000,1212,0.0847,طلاب,محلي,اونلاين,مرتفع,17,عروض أسبوعية,9,ثلاجات,صنعاء,86,0,0.12826,0.097811,0.108173,3,14.354341,0.371913,0.571429,1.0,0.619048,0,86
خدمة لوجستية 897,خدمات,4954000,473000,886000,239000,41000,303,0.1964,طلاب,قرب الجامعات,واتساب,مرتفع,11,سوشيال ميديا,6,معدات خدمية,صنعاء,28,0,0.515913,0.542408,0.524038,1,15.415706,0.773886,0.357143,1.0,0.333333,0,28
متجر مستلزمات 898,تجارة,2701000,241000,458000,140000,5000,2318,0.1681,موظفون,أحياء سكنية,محل,مرتفع,25,عروض أسبوعية,4,رفوف,صنعاء,35,0,0.246351,0.249658,0.245192,3,14.809133,0.544157,0.214286,1.0,1.0,0,35
منصة تعليم 899,تعليم,3427000,272000,544000,204000,17000,431,0.125,خريجون,طلاب المدارس,مباشر,مرتفع,10,محتوى تعليمي,9,سبورة ذكية,صنعاء,50,0,0.333214,0.308482,0.282452,11,15.047196,0.63432,0.571429,1.0,0.285714,0,50
مختبر تحاليل 900,صحة,5692000,325000,703000,311000,15000,188,0.0953,موظفون,قرب المستشفيات,مباشر,متوسط,14,تعاون أطباء,5,حاسوب,صنعاء,85,0,0.604212,0.417237,0.346154,9,15.554572,0.826479,0.285714,0.0,0.47619,0,85
صيدلية متخصصة 901,صحة,6782000,691000,1197000,194000,35000,311,0.2607,طلاب,أحياء مكتظة,مباشر,متوسط,7,تعاون أطباء,10,حاسوب,صنعاء,22,1,0.734626,0.75513,0.786058,10,15.729783,0.892837,0.642857,0.0,0.142857,1,22
منصة تعليم 902,تعليم,3978000,290000,709000,200000,12000,490,0.3089,خريجون,طلاب الجامعات,هجين,مرتفع,12,محتوى تعليمي,11,سبورة ذكية,صنعاء,18,1,0.399139,0.421341,0.304087,11,15.19629,0.690786,0.714286,1.0,0.380952,1,18
بوفيه 903,تجارة,5580000,385000,679000,274000,5000,2382,0.0295,طلاب,أحياء سكنية,توصيل,مرتفع,18,عروض أسبوعية,7,ثلاجات,صنعاء,279,0,0.590811,0.400821,0.418269,8,15.5347,0.818953,0.428571,1.0,0.666667,0,279
مركز تدريبي 904,تعليم,1395000,83000,193000,52000,24000,158,0.3005,خريجون,محلي,مباشر,متوسط,9,إعلانات محلية,6,أجهزة عرض,صنعاء,24,1,0.090093,0.068399,0.055288,7,14.148406,0.293919,0.357143,0.0,0.238095,1,24
خدمة لوجستية 905,خدمات,1863000,132000,322000,79000,9000,91,0.3447,عائلات,قرب الجامعات,اونلاين,متوسط,20,عروض باقات,6,معدات متنقلة,صنعاء,17,1,0.146088,0.156635,0.114183,1,14.437699,0.403484,0.357143,0.0,0.761905,1,17
دورات لغات 906,تعليم,3966000,305000,703000,178000,25000,490,0.3129,طلاب,محلي,اونلاين,مرتفع,6,شراكات مدارس,4,سبورة ذكية,صنعاء,18,1,0.397703,0.417237,0.322115,4,15.193269,0.689642,0.214286,1.0,0.095238,1,18
متجر مستلزمات 907,تجارة,3741000,303000,632000,168000,31000,2046,0.2547,طلاب,محلي,توصيل,مرتفع,10,عروض أسبوعية,10,رفوف,صنعاء,23,1,0.370782,0.368673,0.319712,3,15.134864,0.667522,0.642857,1.0,0.285714,1,23
خدمة طباعة 908,خدمات,1420000,78000,179000,37000,47000,842,0.3575,عائلات,محلي,واتساب,مرتفع,13,توصيات العملاء,6,معدات خدمية,صنعاء,22,1,0.093084,0.058824,0.049279,1,14.166168,0.300646,0.357143,1.0,0.428571,1,22
بوفيه 909,تجارة,2948000,217000,396000,81000,3000,429,0.2475,موظفون,قرب الجامعات,اونلاين,مرتفع,25,لافتات,8,نقاط بيع,صنعاء,30,0,0.275903,0.20725,0.216346,8,14.896638,0.577298,0.5,1.0,1.0,0,30
دورات لغات 910,تعليم,4165000,337000,640000,170000,29000,199,0.2078,أولياء أمور,محلي,اونلاين,مرتفع,6,إعلانات محلية,10,أجهزة عرض,صنعاء,31,0,0.421512,0.374145,0.360577,4,15.242227,0.708184,0.642857,1.0,0.095238,0,31
خدمة تقنية 911,تقنية,4290000,293000,641000,169000,33000,596,0.2793,شركات صغيرة,محلي,تطبيقات المراسلة,مرتفع,15,سوشيال ميديا,5,حاسوب,صنعاء,24,1,0.436468,0.374829,0.307692,0,15.271798,0.719383,0.285714,1.0,0.52381,1,24
دورات لغات 912,تعليم,4090000,339000,674000,110000,32000,304,0.3338,طلاب,طلاب المدارس,هجين,متوسط,6,محتوى تعليمي,7,حاسوب,صنعاء,18,1,0.412539,0.397401,0.362981,4,15.224056,0.701302,0.428571,0.0,0.095238,1,18
خدمة لوجستية 913,خدمات,3168000,193000,414000,152000,9000,859,0.1667,طلاب,الأحياء النشطة,مباشر,مرتفع,18,سوشيال ميديا,4,معدات خدمية,صنعاء,46,0,0.302225,0.219562,0.1875,1,14.968611,0.604557,0.214286,1.0,0.666667,0,46
خدمة صيانة 914,خدمات,676000,52000,119000,32000,5000,285,0.2941,طلاب,قرب الجامعات,مباشر,مرتفع,17,سوشيال ميديا,5,حاسوب,صنعاء,19,1,0.004068,0.017784,0.018029,1,13.42395,0.019544,0.285714,1.0,0.619048,1,19
بوفيه 915,تجارة,1693000,116000,228000,92000,24000,1862,0.0877,موظفون,قرب الجامعات,توصيل,متوسط,23,سوشيال ميديا,8,نقاط بيع,صنعاء,85,0,0.125748,0.092339,0.094952,8,14.342013,0.367244,0.5,0.0,0.904762,0,85
عيادة مصغرة 916,صحة,7677000,604000,1095000,212000,49000,276,0.2548,طلاب,أحياء مكتظة,مباشر,مرتفع,10,تعاون أطباء,15,حاسوب,صنعاء,28,0,0.841709,0.685363,0.68149,6,15.85374,0.939783,1.0,1.0,0.285714,0,28
متجر إلكتروني 917,تقنية,5217000,372000,662000,206000,47000,200,0.1269,شركات صغيرة,الأحياء التجارية,مباشر,مرتفع,15,عروض افتتاح,3,أجهزة شبكات,صنعاء,62,0,0.54738,0.389193,0.402644,5,15.467433,0.793477,0.142857,1.0,0.52381,0,62
مركز تدريبي 918,تعليم,3951000,288000,536000,141000,38000,313,0.1996,طلاب,طلاب المدارس,اونلاين,متوسط,10,محتوى تعليمي,5,سبورة ذكية,صنعاء,37,0,0.395908,0.30301,0.301683,7,15.18948,0.688207,0.285714,0.0,0.285714,0,37
مركز تدريب رقمي 919,تقنية,6448000,454000,845000,337000,41000,298,0.0639,طلاب,الأحياء التجارية,تطبيقات المراسلة,مرتفع,15,سوشيال ميديا,3,حاسوب,صنعاء,119,0,0.694664,0.514364,0.501202,2,15.679281,0.87371,0.142857,1.0,0.52381,0,119
مركز تدريبي 920,تعليم,866000,40000,105000,45000,37000,227,0.1905,أولياء أمور,طلاب المدارس,مباشر,مرتفع,7,إعلانات محلية,6,حاسوب,صنعاء,43,0,0.026801,0.008208,0.003606,7,13.671641,0.113353,0.357143,1.0,0.142857,0,43
متجر مستلزمات 921,تجارة,1930000,132000,254000,72000,4000,841,0.1969,عائلات,قرب الجامعات,توصيل,مرتفع,17,لافتات,9,رفوف,صنعاء,39,0,0.154104,0.110123,0.114183,3,14.473031,0.416865,0.571429,1.0,0.619048,0,39
مركز تدريب رقمي 922,تقنية,3783000,294000,575000,101000,37000,189,0.313,موظفون,محلي,تطبيقات المراسلة,متوسط,7,سوشيال ميديا,4,سيرفر بسيط,صنعاء,21,1,0.375808,0.329685,0.308894,2,15.146028,0.67175,0.214286,0.0,0.142857,1,21
مركز تدريب رقمي 923,تقنية,6599000,445000,1094000,276000,54000,557,0.341,موظفون,الأحياء التجارية,تطبيقات المراسلة,مرتفع,17,عروض افتتاح,2,سيرفر بسيط,صنعاء,18,1,0.71273,0.684679,0.490385,2,15.702429,0.882477,0.071429,1.0,0.619048,1,18
بوفيه 924,تجارة,4724000,342000,741000,281000,18000,2277,0.1592,عائلات,محلي,توصيل,مرتفع,16,عروض أسبوعية,9,نقاط بيع,صنعاء,40,0,0.488394,0.443228,0.366587,8,15.368167,0.755881,0.571429,1.0,0.571429,0,40
عيادة مصغرة 925,صحة,8994000,725000,1555000,187000,34000,75,0.4135,عائلات,أحياء مكتظة,مباشر,مرتفع,8,تعاون أطباء,15,معدات تعقيم,صنعاء,14,1,0.999282,1.0,0.826923,6,16.012068,0.999747,1.0,1.0,0.190476,1,14
عيادة مصغرة 926,صحة,4659000,360000,676000,176000,47000,182,0.2071,طلاب,محلي,مباشر,متوسط,11,توعية صحية,9,حاسوب,صنعاء,33,0,0.480617,0.398769,0.388221,6,15.354312,0.750634,0.571429,0.0,0.333333,0,33
خدمة لوجستية 927,خدمات,1554000,139000,268000,70000,30000,709,0.2201,طلاب,قرب الجامعات,مباشر,مرتفع,11,سوشيال ميديا,8,معدات خدمية,صنعاء,26,0,0.109117,0.119699,0.122596,1,14.256343,0.334798,0.5,1.0,0.333333,0,26
صيدلية متخصصة 928,صحة,3752000,344000,638000,169000,26000,182,0.1959,طلاب,أحياء مكتظة,مباشر,مرتفع,13,سمعة وجودة,3,أجهزة طبية,صنعاء,30,0,0.372099,0.372777,0.36899,10,15.1378,0.668634,0.142857,1.0,0.428571,0,30
